mcEdepQuenched,posr,BerekelyAlphaBeta
0.652732,5846.31,-21.1936
0.32952,4183.71,-17.2232
1.07621,5535.03,-53.6225
1.18152,3623.35,-78.755
1.24059,4003.2,-86.0959
1.37886,5356.46,-81.4667
0.950206,2019.7,-51.028
1.18172,3603.68,-77.8964
1.21835,5596.69,-62.7912
1.01184,3458.71,-67.8787
1.20878,3140.92,-81.1625
0.21506,3387.64,-13.3485
0.980247,2410.46,-69.6363
1.63114,4095.48,-102.339
1.07911,4544.57,-77.1177
1.32529,3389.9,-79.2464
0.593392,4252.9,-36.5033
0.375679,4576.91,-25.7113
0.256548,4141.47,-15.4384
0.688451,2766.14,-40.2672
0.955112,2792.12,-50.2888
0.401403,5574.9,-24.6997
0.492574,4831.33,-22.4004
0.201013,3210.51,-14.4146
0.706639,3567.35,-34.5937
1.28447,4086.79,-75.0485
1.23706,4702.71,-77.9497
0.702268,5962.01,-31.0565
1.92436,2718.36,-118.429
1.60475,2324.93,-89.6629
0.696468,4502.71,-41.822
1.21033,4581.2,-66.5471
1.08298,5333.01,-72.7144
1.31737,3293.58,-80.459
0.0700064,4962.43,-4.25267
0.968984,2712.5,-58.2536
0.751181,3620.07,-45.4098
0.336519,1630.6,-24.7538
0.661703,2908.68,-42.1041
1.38919,5676.36,-60.5527
0.711104,5403.63,-41.6701
0.145769,3116.73,-6.84551
0.616249,5645.8,-34.4428
0.856879,5093.25,-56.5856
0.370694,4047.18,-16.1053
1.37822,5415.78,-74.3588
1.24907,5180.67,-93.0078
1.80896,4108.6,-118.013
0.207334,5616.32,-10.8045
0.757481,4063,-48.8658
0.769824,3165.35,-47.4289
0.898644,5682.7,-45.4912
1.01184,4263.86,-61.8683
0.618857,3060.69,-35.2478
1.11895,2455.96,-56.16
0.783172,1942.94,-41.5693
0.625754,4701.51,-36.3403
1.15802,2457.84,-76.4578
1.14386,4319.11,-76.278
0.128355,4983.7,-10.5334
1.00597,3271.53,-69.654
0.968639,2526.09,-54.153
1.39459,4519.27,-92.9628
0.778696,4258.13,-47.7677
0.0789554,2661.32,-6.0023
0.55858,5539.45,-21.9277
0.187825,4607.61,-9.89263
0.575759,4609.02,-34.174
0.260236,5184.78,-21.0877
0.701696,4200.93,-49.9045
1.07948,4939.26,-72.3355
0.752219,888.203,-38.25
1.74851,3948.86,-99.1849
0.507205,5824.67,-18.9659
0.463684,5493.35,-24.4466
0.393041,4005.72,-22.2519
1.36441,3674.04,-77.3318
1.47997,5399.54,-87.6486
1.20973,3907.94,-78.3458
0.312409,4951,-25.0219
0.449135,4808.04,-25.4589
0.552129,3223.24,-44.3905
0.558933,1625.2,-26.7641
1.14338,5397.41,-77.0654
0.166743,4431.69,-11.4841
1.46855,5801.26,-53.1471
0.581324,2972.1,-39.2915
0.855637,4380.49,-56.6819
1.60864,3278.61,-103.894
0.336915,5829.76,-8.89951
1.35641,4436.51,-88.1232
0.161172,5331.1,-8.95928
0.111962,3051.57,-6.12145
0.593837,5042.18,-33.392
0.762683,5338.16,-49.987
1.24849,5719.42,-45.0521
1.51998,5867.73,-61.5153
0.47111,5302.88,-29.3625
1.12029,1156.34,-66.1848
0.178196,2239.68,-9.99084
0.334481,3016.77,-19.4364
1.05633,4500.64,-69.7559
0.472403,4580.89,-28.8873
0.907862,4431.98,-70.2202
1.15737,4733.72,-68.2822
1.51926,2792.78,-102.021
1.07441,5170.6,-74.7677
0.171932,4565.26,-7.88374
0.832928,4217.19,-43.9479
0.872104,4069.12,-66.0887
0.741952,4880.64,-48.8683
0.967458,3262.1,-64.3171
0.608559,1375.77,-33.1846
0.764156,5281.47,-47.2488
1.0956,1918.59,-60.4661
0.635122,5720.82,-24.4577
0.593028,5211.72,-35.6184
1.45248,4687.73,-92.102
0.319415,4992.99,-21.8924
1.44456,5617.25,-66.1457
0.521791,5760.65,-19.7433
0.76283,2174.09,-52.3938
0.165182,2876.39,-9.78501
0.963614,5107,-54.9841
1.2047,5040.21,-67.4058
0.258527,5414.63,-8.74352
0.327272,4668.15,-23.1749
1.29612,5864.91,-55.1272
0.421063,6001.28,-19.4334
1.22172,5298.4,-66.9028
0.534521,3450.74,-26.8118
0.778122,5643.41,-33.687
1.7223,5888.36,-69.0286
0.646593,4937.06,-44.519
0.228445,6060,-15.2734
0.792057,4515.65,-51.0874
1.48659,5882.83,-64.2192
1.28541,3854.17,-79.2935
1.61602,3494.01,-1.18982
0.453821,4716.01,-25.922
1.1745,539.37,-65.5712
0.405605,5352.53,-29.8176
1.0988,2489.14,-59.3524
0.95771,5090.05,-67.0481
1.01822,2049.66,-55.9653
0.979828,5220.56,-58.8824
0.122836,3728.22,-7.69827
1.2552,2567.3,-87.5844
0.540058,5649.27,-33.2922
0.403141,3856.53,-31.8376
1.988,4719.75,-133.893
1.2144,5671.04,-56.3867
1.84822,5800.77,-75.3897
1.39039,4313.09,-90.7237
1.59913,4792.51,-99.8086
0.554754,5576.19,-39.5123
1.00446,4098.51,-57.628
1.27941,4898.7,-88.0689
0.573456,4783.76,-37.2468
0.198096,5054.88,-12.38
0.706447,5034.21,-50.0453
0.776162,3269.37,-48.0283
1.33255,4963.92,-82.5419
0.34492,5239.98,-22.637
1.51733,4195.03,-113.993
1.64434,4086.65,-100.14
0.825225,5807.65,-28.328
0.343227,5699.89,-14.1982
0.491869,5692.89,-24.8939
0.617088,5108.72,-47.7766
0.0727917,4465.22,-2.21497
1.71232,5720.79,-82.8402
1.1603,4208.19,-77.5266
0.668381,3780.87,-42.8018
0.226526,3847.3,-15.2659
0.635896,5305.12,-30.6637
1.52665,3341.12,-102.766
0.807498,5630.87,-40.8752
0.0715435,4913.61,-3.46787
0.905676,4337.76,-72.8963
0.996059,2684.39,-52.4653
0.2062,4792.18,-16.4862
1.44342,4368.35,-90.2916
0.37296,5222.43,-30.5598
0.94362,5851.98,-37.3807
0.552148,5892.88,-23.6655
0.640979,5247.99,-32.4164
0.393581,5494.69,-24.1921
1.4402,5760.71,-67.032
0.949654,4254.96,-52.7973
1.61249,5772.64,-68.704
0.389109,3259.59,-27.3624
1.27981,2254.57,-71.636
1.82787,5246.85,-111.412
0.297355,5064.64,-23.3931
0.317551,4659.76,-19.5244
0.466629,5282.04,-28.6608
1.10628,3918.48,-69.5381
0.479181,5987.96,-24.0685
0.649484,2773.08,-33.0317
0.232009,5619.51,-12.0036
0.386987,3584.47,-28.1726
1.6413,4869.06,-113.823
0.65636,3495.9,-36.983
1.61812,3469.19,-110.811
1.44119,5430,-85.4213
1.54021,5618.4,-72.2785
1.47578,5689.94,-69.9887
1.38172,4569.75,-87.178
0.0999742,3915.07,-5.43601
1.05763,3864.72,-68.2259
0.649194,3742.8,-47.295
0.854149,5772.43,-36.629
0.294641,3197.93,-18.0184
0.612245,4599.9,-38.9028
1.02712,5748.98,-47.3848
0.936131,5679.15,-52.5035
0.881605,5480.68,-58.4446
1.71555,4481.63,-108.198
1.12287,5885.68,-44.7391
0.365187,5201.44,-22.9466
1.54489,5013.59,-98.4449
0.488064,5868.37,-22.0359
1.01958,5447.95,-54.9435
1.50157,3482.97,-89.7106
1.74128,3757.99,-110.965
0.544734,3063.96,-31.5771
0.432141,3760.62,-23.151
0.778166,5880.64,-29.7676
1.3741,4680.42,-101.973
0.323474,3704.34,-30.1334
0.542976,1999.19,-33.0448
0.505741,5607.55,-29.4418
0.844483,2568.83,-51.8952
1.57589,5722.03,-76.379
1.07738,5117.69,-76.6687
1.18308,3218.99,-85.2557
0.87445,5377.13,-46.3141
0.216867,4832.72,-13.802
0.995487,3890.89,-63.5484
0.511583,5697.17,-25.6744
0.721297,5792.04,-38.7335
1.27744,4674.75,-79.4074
1.89545,5764.9,-81.6677
0.812743,5020.47,-56.9934
0.740356,3377.19,-51.3945
0.976295,4010.74,-56.322
1.83142,5714.82,-57.9119
0.758652,2034.26,-50.9709
0.304192,4654,-22.3688
1.05675,4297.13,-67.6048
0.319697,5171.73,-16.0776
0.542115,5669.04,-23.2505
1.2976,5041.14,-84.7467
1.7251,5506.45,-77.1561
1.03593,5940.84,-31.223
1.7349,3811.73,-127.046
0.187668,5840.53,-6.25716
0.0793611,5182.1,-0.915389
0.320394,4637.13,-19.2649
0.976717,5109.01,-57.7388
0.156174,5759.5,-6.50082
1.68205,5154.34,-115.852
1.27334,3317.22,-72.8336
1.49264,4353.95,-89.6878
1.28644,5346.18,-68.7609
0.868021,5686.66,-38.1042
0.58563,5189.32,-40.9042
0.613653,1942.07,-42.0185
0.0920249,5112.39,-5.80342
0.311806,5767.47,-12.696
0.640946,4814.35,-51.9745
1.78514,4942.44,-115.252
0.149523,4370.93,-12.1567
0.603222,3697.4,-42.9419
0.937555,3412.71,-61.1881
0.758423,5503.45,-33.1515
0.525989,4774.23,-37.7382
1.45698,5025.28,-96.8334
0.81205,5859.17,-37.2757
1.13856,4998.51,-74.8007
0.837076,5109.61,-58.5263
0.920668,3627.81,-64.4216
0.267368,5093.13,-16.6856
1.00387,5280.87,-67.8689
1.09548,5745.54,-55.7617
0.861727,5609.09,-49.1456
1.25695,3438.23,-76.302
0.323999,5925.17,-17.682
1.14415,5383.08,-79.8273
1.14194,5303.58,-71.6029
1.25881,5108.93,-82.759
0.614196,4833.4,-36.3153
1.38635,5587.97,-70.3839
0.519371,5182.52,-32.1492
0.145815,4613.6,-6.18392
1.06912,5732.26,-55.9529
0.991591,5815.62,-34.4974
0.931836,4097.9,-53.6864
0.473959,3923.64,-26.8288
1.07784,5853.71,-60.1508
1.16154,5719.78,-49.756
1.36874,4664.92,-90.9783
0.992961,5325.74,-67.8891
0.96604,5760.39,-37.1325
0.382043,4618.51,-28.7506
0.304027,4412.13,-15.3542
1.70013,4927.78,-99.1921
1.08679,3243.79,-80.2846
0.837389,3045.56,-57.196
0.13805,5715.13,-7.47229
0.430228,5326.47,-33.1294
1.04578,3231.6,-56.8486
0.402294,4738.51,-29.0141
1.18677,5660.48,-52.628
0.996571,5459.21,-59.7959
0.395643,5006.6,-26.3403
1.09512,5190.8,-67.9932
0.643984,3928.33,-48.6253
0.895068,3042.66,-57.9075
0.0928172,2033.88,-2.22863
1.06584,2836.08,-62.0533
1.13837,4138.04,-72.5872
0.889219,5718.36,-44.6045
1.91888,5461.05,-100.494
0.742,2470.56,-52.4041
1.32274,3334.17,-85.3063
1.48139,4036.71,-93.5581
1.41243,5063.24,-89.2455
0.119956,4646.27,-3.03009
0.743505,4565.24,-44.504
1.1054,1805.84,-63.561
0.074662,4550.47,-5.77938
1.14436,3305.63,-66.9765
0.386594,5364,-23.3088
1.5325,5800.12,-52.5461
0.86248,1904.3,-57.5696
0.940684,3205.16,-56.956
0.118404,2802.11,-10.2843
1.24612,4810.25,-73.9834
1.65713,1759.27,-97.8378
0.643373,4668.84,-53.0057
0.250559,6001.25,-9.49276
0.873908,2990.32,-55.1858
1.38875,4612.12,-86.965
1.00569,4838.42,-67.2408
0.636218,3568.11,-34.3984
0.609452,4886.97,-41.8227
0.480962,3510.23,-31.3539
1.28163,2144.52,-95.6106
1.81654,5785.72,-83.9385
1.25839,5541.59,-57.1433
1.16968,2980.24,-76.5225
1.55785,4151.92,-100.072
0.531036,4979.44,-46.0496
1.15644,5163.15,-89.2608
0.339106,4977.66,-22.4251
1.10389,4170.09,-72.6501
0.638674,5901.83,-21.3543
0.584207,5524.78,-33.8286
0.940258,5855.47,-40.0684
0.20183,2182.91,-8.39809
0.0283344,2417.45,-1.26273
0.879618,2575.49,-54.108
0.196067,1048.39,-7.96578
0.721042,4113.58,-48.9768
0.168054,4036.26,-9.51074
0.911938,5834.43,-42.0393
0.382021,2178.45,-20.8944
0.0974127,5888.92,-3.92208
0.942101,2956.6,-61.8781
1.22688,4974.21,-71.7644
0.530015,4517.38,-38.2263
0.227489,3991.13,-12.7
0.841043,4834.55,-64.6203
0.18476,3586.88,-6.11891
1.2708,3674.8,-84.5351
1.08063,5852.52,-50.8282
1.57543,5531.65,-83.1483
0.936356,1223.87,-50.9004
0.118217,1763.22,-6.44224
0.231793,3891.81,-14.3201
0.186199,5543.01,-7.60887
0.880064,4621.21,-61.9379
0.461181,4762.87,-28.7119
0.651323,5491.86,-41.9271
0.870137,3986.16,-66.0294
0.253253,4889.69,-10.2227
1.2972,3649.31,-82.093
0.894791,5492.99,-39.6672
1.12826,4896.27,-80.4988
0.665574,4998.2,-41.6055
1.06026,4384.95,-68.3632
1.7285,5254.49,-116.021
0.0979816,5883.93,-2.02238
1.1126,5478.29,-60.3632
1.80148,5558.44,-86.619
0.699073,4885.56,-45.9307
0.690455,5747.6,-31.4959
0.835574,1142.02,-40.4347
0.751439,267.849,-37.8221
0.390407,5110.57,-28.1153
0.723619,5118.07,-39.1502
0.875099,5272.95,-58.9157
0.312199,4263.57,-19.6278
1.24837,4739.97,-80.5475
0.0826247,6059.05,-1.52977
1.49371,5047.99,-97.4581
0.927331,1987.09,-56.1691
0.700683,1696.7,-39.9623
0.537453,5745.09,-22.5242
0.485671,5146.89,-30.8541
1.08381,2109.12,-64.5884
1.2159,4141.52,-79.0547
0.917496,5141.98,-64.0002
1.06352,5624.79,-45.004
0.609363,5633.56,-21.719
1.3422,5205.38,-88.431
0.152781,5185.91,-11.3145
0.243086,4795.23,-10.7883
1.17504,4251.64,-70.8201
0.289606,5573.6,-11.2083
0.809148,5216.13,-51.7841
1.31105,5692.26,-63.4591
0.773202,3405.96,-36.7227
1.38559,5232.29,-84.7262
0.989537,4972.48,-66.1153
0.628323,4831.85,-38.9518
0.402316,5283.72,-22.89
1.72105,3911.83,-107.272
0.988801,5691.12,-50.4279
0.605097,5694.9,-33.8784
0.440846,4727.23,-34.941
0.488086,2640.07,-30.0335
0.745568,5341.91,-46.6063
1.12666,5537.85,-49.6767
0.226487,5904.25,-9.80693
1.71214,5930.88,-79.6893
1.71273,5169.6,-109.799
0.47585,5209.48,-26.7106
0.239852,5700.7,-12.3769
1.8214,5723.01,-80.6653
1.0686,6021.92,-49.0309
1.36947,1455.78,-98.5359
0.977812,5116.66,-65.0056
1.58414,5139.45,-109.555
1.0515,5892.15,-32.1723
1.26832,5998.94,-47.5056
0.789953,5154.29,-39.8317
0.331835,4929.94,-29.1635
1.34766,4175.49,-92.1111
0.295331,5645.53,-17.7374
0.568192,5957.92,-20.6843
0.323708,4356.53,-18.7552
0.951259,4231.32,-58.1433
0.783161,4864.03,-49.0104
1.36422,2687.06,-81.4794
0.197306,5044.6,-17.1622
1.50217,4239.12,-87.8068
0.120818,2699.74,-6.23033
0.229222,2457.72,-16.3289
0.560041,5760.97,-26.0887
1.22247,5618.73,-57.7825
1.3277,4838.92,-82.4597
0.653159,4009.63,-41.523
0.1066,4501.45,-6.70747
1.12731,4657.64,-66.2754
1.31358,2151.21,-75.347
1.17719,1931.45,-76.9009
0.414133,5851.3,-15.0994
1.01746,2955.9,-59.7569
0.876687,4503.64,-61.0821
0.83423,837.79,-38.5747
0.32701,5476.79,-19.2859
0.256092,3651.18,-21.2672
0.813013,4533.72,-66.8522
1.12882,4644.67,-73.5883
0.583546,5643.31,-29.5178
1.03962,3414.81,-61.678
1.46498,6024.25,-60.1459
0.859196,4101.54,-51.5423
1.51219,5285.38,-97.7344
0.120921,5215.13,-7.94529
1.01297,4134.32,-85.9107
0.812925,5473.77,-44.8427
0.281855,5501.54,-19.5606
0.882796,4598.89,-52.4535
1.53294,1107.55,-71.1168
1.23099,4948.26,-78.6108
0.0830255,4568.73,-3.24343
0.462589,4977.34,-31.4443
0.839232,3226.5,-41.0145
1.40497,2651.16,-95.5848
1.23983,2719.51,-78.7641
1.57776,3031.54,-83.8189
0.159004,3584.07,-9.24634
0.556789,5702.87,-13.3632
1.09445,5878.24,-38.369
0.222207,2883.76,-12.7891
1.25303,4416.12,-82.6293
0.876806,4105.17,-50.9233
0.859073,3434.89,-59.8536
0.662119,3612.75,-39.8072
0.418226,5791.78,-24.6074
0.132978,5793.61,-7.53197
1.51926,5440.66,-78.7517
1.4048,1827.86,-74.7226
1.20693,4836.98,-76.152
1.30266,2681.09,-74.7874
1.53664,5665.57,-65.5723
1.53664,3533.45,23.5317
0.147388,5537.58,-8.97981
0.192629,4625.72,-9.24505
0.374804,4937.77,-29.457
0.356268,4975.94,-20.1817
1.39162,5002.71,-91.3688
0.589842,2328.64,-39.8178
0.440227,5068,-22.5762
0.912658,5501.34,-47.5851
1.48772,5075.81,-94.7707
1.78505,3737.05,-107.018
1.47701,5223.86,-98.4557
0.78058,5511.29,-40.4685
0.320883,5503.5,-11.8156
0.243512,4042.29,-10.5558
0.728221,5910.64,-39.3927
1.35148,5328.34,-75.0176
1.06476,5064.16,-64.8728
1.1129,4065.96,-73.4537
1.81419,5926.89,-68.2073
1.2275,4843.33,-81.4576
1.35663,4782.91,-87.1692
0.506223,5630.96,-23.372
1.12239,4102.72,-75.2806
1.30149,5803.5,-56.6335
1.59605,4125.11,-107.21
0.21052,4204.7,-10.3914
1.10018,5956.01,-45.5383
1.2562,4405.55,-84.9708
1.37273,5993.09,-60.9816
0.482269,5894,-15.8791
0.691626,4284.69,-51.2967
1.32404,5268.36,-76.277
0.752425,5703.59,-36.9624
0.3335,3266.2,-19.4506
0.540022,5805.77,-30.777
0.959066,4035.21,-63.2799
1.8824,3690.44,-110.015
1.05874,5487.78,-59.1721
0.849022,4968.53,-38.583
0.201797,5263.11,-14.4625
1.31141,4523.36,-90.8641
1.73002,3682.26,-106.332
1.07588,5129.74,-80.8052
0.556527,4736.51,-37.2769
0.252088,5967.16,-11.8024
0.375596,4900.2,-26.2924
1.21276,4755.66,-97.384
1.53357,2633.75,-95.0448
1.21393,3660.26,-83.1685
1.3465,5364.71,-71.6207
1.63977,2311.57,-101.113
0.57331,5133.2,-34.2881
0.349205,5916.47,-14.2675
1.20515,5209.57,-73.7559
0.831827,4592.67,-60.1247
0.798097,4745.64,-54.953
1.41189,4183.36,-95.5356
1.01086,3126.03,-54.383
0.649414,4593.46,-44.7341
1.26698,5484.45,-75.2255
0.793334,5399,-43.5442
0.351133,3581.73,-22.5591
0.986244,5299.75,-57.9114
0.811747,1556.09,-43.2536
0.683593,3004.12,-37.3204
1.70847,5623.31,-95.1499
0.786711,4936.12,-52.0038
1.16095,5701.43,-45.1455
1.78586,5473.7,-98.2316
0.208882,3429.58,-14.2403
0.468912,450.774,-29.3286
1.14136,3556.03,-75.1484
0.0827675,5323.04,-4.26587
0.780691,4831.7,-46.0198
0.609142,5741.75,-28.535
0.37945,5478.49,-17.7296
1.05643,5748.62,-54.4023
1.57148,2884.42,-99.3742
0.111217,4759.82,-4.92186
1.21273,3094.79,-77.3085
1.6346,5087.06,-106.629
0.81307,4235.43,-43.5102
0.2717,2705.16,-18.1327
1.86013,3464.31,-114.829
0.641382,5367.07,-32.9544
0.225949,4208.29,-13.5468
1.59539,1500.22,-92.1814
0.662039,4071.07,-44.4851
1.03082,5268.06,-72.7026
1.30087,5955.54,-54.01
1.10461,5588.29,-51.6107
0.264864,4277.45,-19.2059
0.658313,4558.99,-43.2175
0.442256,4853.9,-28.9392
1.44108,4349.79,-88.4957
1.02535,4330.16,-61.908
1.68864,5328.2,-98.7118
1.12429,1548.58,-57.717
1.72002,5973.01,-57.4632
1.38139,2220.27,-81.959
0.637667,4264.04,-38.7372
0.167277,4796.21,-11.8126
0.801451,5752.29,-32.5016
0.223293,5651.57,-7.33096
0.953153,5625.57,-35.1564
1.54669,5812.46,-75.4784
0.201928,4126.97,-13.3194
0.430039,5120.57,-28.2007
0.620051,5625.13,-27.3106
0.283906,5658.26,-12.8075
1.27976,5147.34,-75.1281
0.128917,4090.89,-4.17361
0.462597,4095.6,-34.4258
1.10849,4889.14,-74.9906
0.76269,5117.85,-48.1201
1.60477,3702,-118.88
0.292819,3913.39,-19.3506
0.961679,4735.76,-51.7191
0.732376,4044.71,-42.9987
0.391864,5762.17,-18.7523
1.027,5447.38,-60.0832
0.705079,4384.98,-43.5617
0.894124,1842.59,-46.1613
1.76228,2514.78,-102.889
1.28736,4611.83,-90.6081
1.34712,5734.18,-55.7843
0.396417,1931.97,-27.851
0.146497,3344.37,-6.59332
1.3243,5756.17,-58.2459
0.201742,4041.52,-15.3945
0.616345,5072.75,-37.1626
1.34923,4934.07,-81.2953
1.02534,5028.06,-68.0322
1.08643,3812,-65.442
0.449295,2957.23,-30.5153
0.364387,5731.3,-17.5513
0.613691,3960.15,-35.4861
1.08536,5569.68,-71.4765
1.11439,4433.76,-69.7702
1.2084,4392.34,-80.5883
0.971502,4627.82,-61.4326
0.421297,940.27,-25.566
0.889795,5656.89,-57.9176
1.08913,5757.8,-52.0174
0.321667,5530.91,-20.4753
1.57391,5795.14,-66.1217
0.611191,5550.6,-27.1955
0.716451,5450.68,-33.7696
0.118972,4954.85,-8.70729
0.99525,2284.8,-70.714
0.271668,5446,-18.0947
0.578739,1815.31,-37.7489
0.470173,4311.57,-36.8972
1.09927,5957.11,-41.0769
0.383925,5532.96,-13.3255
0.513865,5286.05,-39.8889
0.808904,4860.25,-50.0741
0.505005,5368.61,-24.8648
1.60195,4743.74,-100.88
1.29354,5116.38,-83.0299
0.653938,1781.44,-33.6304
1.50291,4409.12,-98.0556
0.288336,4967.47,-18.6142
0.520407,5557.5,-25.0588
0.616997,5510.09,-31.7291
1.41,2291.34,-100.703
0.289822,5371.01,-17.3354
0.206469,5855.18,-8.91423
1.30239,5917.22,-43.6196
0.669165,5509.33,-34.3141
0.480921,5668.62,-23.0638
0.123717,3467.18,-8.71799
0.519775,5391.13,-34.659
1.10976,5499.23,-74.4617
1.25925,1457.2,-73.6395
1.17578,3194.07,-79.7449
0.342285,3987.5,-26.5222
1.66691,5288.23,-110.238
1.26337,3623.68,-78.2893
0.136883,5246.95,-4.06318
0.367605,4930.95,-21.1315
1.3024,6045.53,-55.198
1.06299,4237.68,-67.643
0.249757,4654.33,-16.3402
0.504793,5959.17,-21.0254
0.668133,3511.05,-48.4772
1.37591,2810.45,-85.8438
0.552011,3198.21,-36.2411
0.204338,4887.18,-16.4172
1.43041,955.784,-90.1011
0.397825,5160,-24.8401
0.719522,1825.5,-40.8417
1.07714,5029.45,-66.9622
0.206988,3941.99,-12.4511
0.790557,5156.03,-49.7868
1.08728,5665.63,-47.532
1.3424,5445.57,-73.9829
0.559242,2035.9,-38.3253
0.174239,2723.7,-8.36262
0.3923,5542.66,-19.1116
0.454061,1664.48,-22.1664
1.16585,2137.02,-66.5284
1.08184,2999.94,-54.4337
1.37196,5563.16,-78.5842
1.52657,3633.5,-93.3883
1.41318,3104.34,-78.9454
0.4125,4407.67,-27.3069
0.931186,5989.53,-38.2891
0.959904,3270.24,-60.1829
0.767641,3398.68,-43.633
0.242712,2560.61,-8.56561
0.715788,4474.75,-56.2671
0.224041,5791.73,-7.14738
0.375592,4580.34,-23.4468
1.31318,3322.21,-89.5362
1.68133,4284.95,-103.414
0.295607,5851.14,-15.25
1.5963,4240.08,-105.5
0.130119,5505.27,-6.20162
0.349172,5278.78,-24.2554
1.73142,4873.9,-100.998
1.41021,5283.38,-82.6876
1.66161,2174.93,-98.0497
0.656151,4811.9,-45.1499
0.61138,4349.64,-37.3046
1.87487,5531.06,-91.5589
0.917972,696.608,-44.3324
0.814504,5813.54,-28.3253
0.993796,3799.66,-61.9041
0.280836,5391.94,-19.3294
0.926661,3090.14,-60.2561
1.14686,4627.69,-80.2553
0.34199,5644.25,-21.5392
0.14158,5712.91,-5.30889
0.462455,3090.04,-28.4071
0.337195,4929.69,-26.0818
1.91334,2292.25,-114.885
0.271887,4063.72,-16.156
1.21161,3845.24,-72.422
0.934521,3187.4,-56.4096
0.901068,5777.24,-42.005
0.771977,2295.79,-40.7239
1.47492,2058.46,-95.6641
1.09574,1867.5,-65.9363
0.578785,4780.77,-43.7013
0.27869,1067.57,-11.3734
1.04367,4555.62,-58.5234
0.943377,4879.02,-65.5465
0.287436,4426.14,-15.8734
0.36588,5800.42,-20.1479
1.2195,4672.2,-75.8354
2.10025,3196.35,-121.875
0.537592,5112.47,-32.571
1.45917,5252.15,-81.9079
1.14014,5877.15,-42.7934
0.582061,3391.27,-30.8947
1.60862,2168.17,-74.9481
0.40251,3837.65,-23.0473
0.600803,4306.41,-43.1732
0.543991,5810.3,-24.1461
0.314561,4830.16,-20.7997
0.226228,6020.22,-9.68079
0.19339,5324.7,-15.3363
0.183359,5808.08,-7.68159
1.03786,4700.91,-62.6913
0.189312,5956.9,-7.4422
0.690645,4436.37,-52.245
1.77425,3608.53,-112.754
1.73729,5667.05,-82.3107
0.206361,3995.91,-8.89704
0.243276,1984.29,-15.5147
0.522631,5271.22,-35.4029
1.45117,5451.9,-84.9336
1.12242,2895.71,-69.6683
0.271514,5955.14,-13.5099
0.881438,4358.32,-51.295
1.33368,5833.74,-63.7113
0.83732,3130.63,-57.7584
1.10287,4662.63,-74.1846
1.67554,3975.52,-100.916
1.11239,4837.92,-67.644
0.0792773,2119.05,-5.05977
1.55587,4219.28,-92.7129
1.26204,5030.78,-79.6548
0.698776,3450.12,-36.7975
0.367249,3439,-27.4364
0.865524,5703.14,-43.5644
0.387537,4565.17,-29.6942
0.105656,3769.39,-6.21194
1.73979,3971.8,-97.8559
0.658832,5654.87,-35.7097
1.30536,4221.32,-74.3502
1.31358,5503.39,-62.4055
0.458543,5245.52,-38.4031
0.36291,5098.71,-27.3601
0.736654,4329.7,-48.8408
0.986438,5403.6,-58.5189
1.06183,3177.66,-78.3122
0.0557964,3181.14,-5.39314
0.76495,5208.4,-48.6368
1.12671,3010.16,-68.4738
0.935725,4912.04,-62.8432
0.363385,4159.53,-26.1488
1.21963,3505.5,-83.7441
1.67986,2744.99,-102.613
0.354776,5657.81,-18.9962
0.583622,5711.94,-20.0827
0.401511,4061.03,-27.1607
1.72794,4997.13,-107.818
1.00125,5096.34,-66.9954
0.192373,5788.58,-10.2674
0.482685,4931.96,-36.4425
1.00007,4452.82,-54.4815
0.26816,3192.75,-21.5062
1.73958,4673.51,-110.371
1.71132,4709,-108.269
0.529111,4843.96,-36.8274
1.4057,5564.15,-66.4222
0.954045,3690.33,-57.1429
1.37996,4256.11,-93.7396
1.3555,2894.03,-96.7446
0.971317,5946.19,-40.2222
0.667447,4408.63,-41.8605
0.382889,4360.09,-32.0034
0.826351,2517.13,-47.8226
0.567849,5510.67,-33.3305
0.257713,5543.48,-6.90836
0.474028,4857.01,-32.7385
0.691643,4806.75,-45.9412
0.469001,4846.77,-31.2944
1.0521,1370.36,-58.1262
0.393291,5322.54,-26.4095
0.491876,2223.69,-27.4242
0.827053,3774.34,-51.4113
0.388344,4590.31,-26.2148
1.4567,4530.08,-88.6106
1.13595,5590.06,-66.0907
1.20418,5794.97,-61.7568
1.07312,5334.44,-72.9742
0.516423,4469.62,-29.5316
1.12091,5166.1,-73.8566
0.788171,3584.19,-37.2539
1.10417,4437.5,-68.6801
1.10198,5871.6,-42.3746
1.37879,5779.24,-52.2269
0.91591,2344.05,-57.4081
0.373093,2337.96,-25.4355
1.3881,3736.65,-76.6932
1.39354,5547.78,-67.1773
1.4509,967.762,-67.6241
0.657041,2297.34,-36.7506
0.816409,4986.55,-48.1604
0.365165,5666.85,-12.6392
1.6018,5808.29,-78.3403
0.296957,3470.74,-22.5282
1.15413,2659.59,-72.0149
0.796772,2594.82,-42.1539
0.219809,4084.44,-11.2871
0.510872,5464.53,-25.1674
0.800919,5936.46,-33.4208
0.970876,2540.02,-52.4521
1.74741,5079.39,-107.177
0.991114,2800.12,-50.5206
1.17934,4403.83,-76.9178
0.829151,4747.41,-58.5373
1.4292,3915.28,-96.054
0.38508,4453.98,-27.2413
0.485943,4753.67,-36.2691
0.449087,4779.27,-34.4469
0.572793,4265.54,-31.5773
0.843004,2236.41,-50.4508
1.08029,4617.59,-71.6059
